user_id,price,items_count,porcentaje,posted
30102000,0.0,1.0,no ha hecho review,0
30102002,167.32999999999998,33.0,1.0,2014-05-23
3021Daniel,1366.24,105.0,1.0,2014-05-06
3038070,34.980000000000004,5.0,no ha hecho review,0
3046123,843.61,70.0,1.0,2015-04-18
305010,882.52,67.0,no ha hecho review,0
30699,214.91,29.0,no ha hecho review,0
30XxPikachuxX03,0.0,3.0,no ha hecho review,0
313134,4525.83,378.0,no ha hecho review,0
314155156915923,243.77,36.0,1.0,0
31456576727471577757175717,39.97,21.0,no ha hecho review,0
31575,184.8,73.0,1.0,2015-02-16
317733235,345.73,58.0,0.5,2014-11-14
317984739321,935.44,75.0,1.0,2014-06-07
317jim,14.99,15.0,no ha hecho review,0
318941651,270.81,42.0,no ha hecho review,0
3197,467.67,44.0,0.75,2014-06-29
320RustPro,29.97,11.0,1.0,2014-06-20
3214213216,224.19,107.0,1.0,0
321541,227.84,26.0,no ha hecho review,0
3218998529,19.98,2.0,no ha hecho review,0
3265899423,432.71,66.0,no ha hecho review,0
326759263846544,1864.44,294.0,0.5,2014-04-16
329838102,49.96,19.0,0.6666666666666666,2013-07-10
32bitmaximus,1115.29,79.0,1.0,0
33275,69.95,9.0,no ha hecho review,0
3333322,0.0,1.0,no ha hecho review,0
333333259,129.93,15.0,no ha hecho review,0
33334scat,432.76,59.0,1.0,2014-04-27
333666333111,245.86,24.0,no ha hecho review,0
333hab,2435.29,234.0,1.0,2015-01-31
33442,14.99,7.0,1.0,2014-04-29
334756875,605.5,111.0,0.6,2014-05-09
34234252sd,49.97,16.0,no ha hecho review,0
3423523425433425,1528.11,118.0,1.0,2015-03-28
343221221,471.76,52.0,1.0,2013-04-30
34324132,556.6999999999999,41.0,1.0,2015-01-05
343574890,221.88,27.0,no ha hecho review,0
34383536,117.42,14.0,no ha hecho review,0
343rox,190.88,18.0,no ha hecho review,0
34451,0.0,1.0,no ha hecho review,0
3456457568,710.6,90.0,no ha hecho review,0
34565754,384.84,28.0,no ha hecho review,0
3456669133723,44.97,9.0,no ha hecho review,0
345675,2276.67,180.0,1.0,2014-01-02
34568535890075433578,527.76,44.0,no ha hecho review,0
34573671264yi,639.56,92.0,1.0,0
345827357205098,194.88,31.0,no ha hecho review,0
3496148694969,1644.39,132.0,no ha hecho review,0
350176,235.86,32.0,no ha hecho review,0
350241,2256.01,184.0,1.0,2014-02-20
352039981386723,384.77,30.0,no ha hecho review,0
3523436346,1238.24,99.0,1.0,2014-12-10
35353534,281.82,29.0,1.0,2015-12-09
35475,2163.23,161.0,1.0,2015-01-19
3548548564856498484894,1791.9,149.0,0.8333333333333334,2015-01-04
3565Jason,174.92,22.0,1.0,2015-06-21
36033,171.84,32.0,no ha hecho review,0
360NoScopeMLGBLAZEGirlGamer69,79.95,10.0,no ha hecho review,0
360j1mmy,3730.09,314.0,1.0,0
3635,374.71,101.0,no ha hecho review,0
363997099,59.97,8.0,no ha hecho review,0
36864,328.79,22.0,0.5,2014-09-29
369231461278416,814.56,127.0,1.0,2014-02-15
36_T,3272.83,259.0,0.8888888888888888,2013-12-31
373848099,793.54,99.0,1.0,2013-12-12
37755753,1727.93,136.0,0.8,2015-10-30
378366354,581.7,69.0,no ha hecho review,0
37891266723,1369.18,144.0,no ha hecho review,0
380012,213.87,16.0,no ha hecho review,0
381644,882.54,84.0,1.0,2015-09-02
38174962156174513,364.88,25.0,no ha hecho review,0
38189307,178.83,20.0,no ha hecho review,0
387561,162.89999999999998,18.0,no ha hecho review,0
38927497,8146.46,725.0,1.0,0
38y685ie4e89r78,64.96,13.0,no ha hecho review,0
391204566,1296.42,89.0,1.0,2012-11-07
3Ldota,29.98,6.0,1.0,2014-03-08
3dster,1133.21,113.0,1.0,2015-08-24
3eBpA,1044.24,140.0,1.0,2015-06-15
3lAckCAt,861.37,114.0,1.0,0
3mike,1261.12,106.0,no ha hecho review,0
3mperi0,369.76,41.0,no ha hecho review,0
3nv3y,1800.87,139.0,no ha hecho review,0
3ring,136.86,24.0,no ha hecho review,0
3stantedja,14.99,6.0,no ha hecho review,0
3teGZ_Rorschach,1123.48,70.0,1.0,2015-06-29
3th3,215.86,66.0,0.8888888888888888,2015-04-23
3vild33d,490.7,41.0,no ha hecho review,0
3xU,1443.21,146.0,1.0,0
3xc4l18urblue,802.4,76.0,no ha hecho review,0
3xotic26,1904.76,153.0,1.0,2013-07-15
400primetopkeks,151.87,18.0,no ha hecho review,0
4017209381,19.99,10.0,no ha hecho review,0
402553929,502.74,54.0,1.0,2015-11-08
4043RROR,889.47,91.0,1.0,2014-11-12
404PlayerNotFound,983.38,86.0,no ha hecho review,0
404ok4561687987879847,104.95,16.0,0.0,2014-10-17
4131723314123,148.82,33.0,no ha hecho review,0
414291,287.79999999999995,40.0,no ha hecho review,0
41781029,367.67,51.0,1.0,2014-03-22
4200769711,134.9,26.0,1.0,2015-01-11
4201,483.75,31.0,no ha hecho review,0
4202346,563.6,73.0,no ha hecho review,0
420BlazeItMLG,24.98,23.0,0.6666666666666666,2015-06-19
420Blz,2243.75,199.0,1.0,2013-12-25
420BlzeIT,219.84,40.0,1.0,0
420DankMasterKush420,861.9,102.0,1.0,2015-01-26
420NigelGaming420,324.77,48.0,0.8333333333333334,2015-06-29
420_Blaze_It_Fgt,0.0,18.0,1.0,2015-05-04
420believe,429.69,43.0,no ha hecho review,0
420blazedondaweedguyz,239.85,29.0,no ha hecho review,0
420blazefag00t,94.97,5.0,no ha hecho review,0
420blazeitbitches,255.81,22.0,no ha hecho review,0
420blaznnoscope,116.9,30.0,no ha hecho review,0
420box,1449.06,137.0,no ha hecho review,0
420cheekycunt,89.92999999999999,14.0,0.0,2015-04-23
420dankmemer,461.64,53.0,no ha hecho review,0
420fedora,1024.27,92.0,0.9,2014-04-25
420gandalfyoda,499.74,36.0,no ha hecho review,0
420haybale,87.94,18.0,no ha hecho review,0
420lol420,74.94999999999999,31.0,no ha hecho review,0
420slender,322.79,32.0,1.0,2015-11-19
4234213234124,54.96,20.0,1.0,2015-02-16
42456,45.94,9.0,1.0,2014-07-30
42654264,207.94,24.0,1.0,2013-12-02
427533764,0.0,1.0,no ha hecho review,0
42978717,2577.6,217.0,no ha hecho review,0
42rsfw42efwrwr,159.97,29.0,no ha hecho review,0
4301945,63.93,13.0,1.0,2013-07-27
4321louis,515.02,70.0,1.0,2015-05-11
4324434,110.9,19.0,1.0,0
434238948,219.84,80.0,1.0,2014-06-06
434546464,902.55,76.0,1.0,2014-12-30
44196,1804.78,140.0,0.75,2013-12-16
442199,14.99,4.0,no ha hecho review,0
44290,195.87,34.0,1.0,2013-11-25
4432XABLAU,1562.38,204.0,0.75,2014-06-17
4454664,894.51,76.0,no ha hecho review,0
4456829,290.85,36.0,no ha hecho review,0
44579,390.81,47.0,1.0,2014-12-04
44845991789,301.8,25.0,no ha hecho review,0
44925952,79.94,10.0,no ha hecho review,0
452213,14.99,3.0,no ha hecho review,0
45236243663663643636,684.63,45.0,0.0,0
45378665,19.99,3.0,no ha hecho review,0
4545451111,84.97,38.0,1.0,2015-12-05
4545648,24.97,8.0,1.0,2013-12-10
454575878752,18.98,12.0,no ha hecho review,0
45514551,451.73,70.0,1.0,2014-03-07
45544554455445,922.38,91.0,1.0,2014-12-28
45622hd,14.98,3.0,no ha hecho review,0
4563453467436754656677,107.96,8.0,1.0,2013-11-30
4564231564,462.71,38.0,no ha hecho review,0
4567cabi,378.7,45.0,no ha hecho review,0
45685748567857,494.7,58.0,1.0,2015-12-23
45748930,19.99,21.0,no ha hecho review,0
45826755958,544.8100000000001,40.0,1.0,2015-08-05
458768,443.68,64.0,no ha hecho review,0
458769873675,117.94,7.0,no ha hecho review,0
45883274,3015.01,275.0,no ha hecho review,0
45979,0.0,3.0,no ha hecho review,0
46366536564574576346346546,620.63,192.0,1.0,2014-11-08
4687843213132,122.9,12.0,no ha hecho review,0
4735736754,64.96,16.0,no ha hecho review,0
47444744,44.97,6.0,no ha hecho review,0
47DollarsInMyBankAccount,891.47,73.0,no ha hecho review,0
47enth,2725.84,224.0,no ha hecho review,0
4801,1639.06,70.0,0.6666666666666666,2015-10-23
4805766,0.0,4.0,no ha hecho review,0
48226746,1595.24,123.0,0.875,2014-06-22
483752394756293478563845,19.98,10.0,no ha hecho review,0
486259317,603.61,94.0,1.0,2014-02-13
4Elementals,11.99,19.0,no ha hecho review,0
4KnightArtorias,9.99,39.0,no ha hecho review,0
4RCH4NG3Ll,1296.02,173.0,1.0,2015-12-14
4_5C12U13,1410.97,127.0,1.0,2013-11-30
4bigs,9.99,2.0,no ha hecho review,0
4d1t,382.87,23.0,no ha hecho review,0
4hwei,1630.6,187.0,0.6666666666666666,2014-07-18
4i20swagyolo69,127.85,24.0,1.0,2011-11-08
4loreseeker,103.42,31.0,no ha hecho review,0
4mrtm,715.87,127.0,1.0,2014-01-18
4n0m4ly,920.42,78.0,no ha hecho review,0
4n631,609.6999999999999,51.0,1.0,2015-09-15
4nti-y0u,1434.14,116.0,1.0,2015-06-17
4op2U,621.51,89.0,no ha hecho review,0
4p4ch3,515.64,48.0,no ha hecho review,0
4skin5head,641.71,53.0,no ha hecho review,0
4tiles,655.66,20.0,1.0,0
50899161,2201.15,213.0,no ha hecho review,0
51041,479.73,47.0,1.0,2013-12-07
51134243,857.42,95.0,1.0,2013-09-28
512356,4129.0,518.0,1.0,2012-04-10
51252151215512,514.75,74.0,no ha hecho review,0
512am,329.83,38.0,no ha hecho review,0
513659145,95.95,8.0,no ha hecho review,0
51564210333,526.6,81.0,1.0,0
519130312,641.47,100.0,no ha hecho review,0
519348245,229.65,71.0,1.0,2013-11-30
51centcorn,2783.19,299.0,0.8333333333333334,2014-12-18
51jets,126.89,28.0,1.0,2015-01-16
52554261,0.0,2.0,no ha hecho review,0
527788235,2653.13,245.0,1.0,2014-02-17
53071407,349.88,26.0,no ha hecho review,0
53112195114,369.73,51.0,1.0,2014-05-24
5318064,690.65,50.0,no ha hecho review,0
5343039,3509.36,204.0,1.0,2015-11-08
535346456636,239.85,83.0,0.5,2014-12-25
53774,2391.62,178.0,no ha hecho review,0
5400540054005400,1240.36,101.0,1.0,2013-12-20
54263144,269.88,35.0,1.0,2015-05-12
54321DrOpThEbAsS,215.84,19.0,no ha hecho review,0
5438910,89.94,25.0,no ha hecho review,0
544183980,1551.43,133.0,1.0,2015-12-05
544542132154524145,7.99,33.0,1.0,2014-06-11
54494292,94.93,23.0,no ha hecho review,0
5453V3,113.91,17.0,no ha hecho review,0
54546545,847.45,89.0,1.0,2014-01-27
54678907652,685.5,71.0,0.5,2014-02-15
5469782134896,3921.95,351.0,no ha hecho review,0
548547248072804,738.49,74.0,1.0,2014-02-13
54Strat,593.63,57.0,1.0,2013-12-17
54r93,2778.5,199.0,no ha hecho review,0
550455,0.0,16.0,no ha hecho review,0
554076033,154.95000000000002,14.0,1.0,0
55432147,625.64,133.0,0.25,2015-12-04
5554Grovesy,969.47,91.0,1.0,2013-09-25
5564321,139.92,23.0,no ha hecho review,0
558092,333.74,53.0,1.0,2014-02-12
564743553uy5367,479.74,52.0,1.0,0
567234,450.73,61.0,no ha hecho review,0
56745879956,0.0,6.0,no ha hecho review,0
56748930,639.6,34.0,no ha hecho review,0
5678LetMeCyaBootyShake,792.43,100.0,0.3333333333333333,2014-12-26
5692496235797644,1268.3,107.0,no ha hecho review,0
5739108,1158.26,101.0,no ha hecho review,0
57841325,249.36,37.0,no ha hecho review,0
5790870877878,0.0,12.0,no ha hecho review,0
579132657905,54.96,10.0,no ha hecho review,0
58077979,211.77,40.0,1.0,2014-07-09
58254410,1507.05,170.0,1.0,2015-10-10
58291756,4.99,1.0,no ha hecho review,0
5856565456564,1003.47,104.0,1.0,2013-12-11
58981044,508.6,92.0,1.0,2014-08-21
5901,678.4499999999999,65.0,no ha hecho review,0
59285912859,485.65,52.0,no ha hecho review,0
5975,2867.32,241.0,1.0,2014-04-24
5LuG,179.88,23.0,1.0,2014-07-09
5car3crow,1241.22,99.0,no ha hecho review,0
5h0tL3s5,903.5,72.0,no ha hecho review,0
5nakebit3,414.77,42.0,no ha hecho review,0
5p1ca,1036.4,83.0,no ha hecho review,0
5spooky420me,196.88,24.0,1.0,2014-06-26
5unDe,0.0,1.0,no ha hecho review,0
5weetness,0.0,1.0,no ha hecho review,0
5yearoldrexrex111,1303.15,122.0,1.0,2012-01-02
60324133769,613.39,87.0,1.0,2012-01-11
6060548,1128.4,95.0,no ha hecho review,0
60sSpiderman,49.95,15.0,no ha hecho review,0
61241571,149.92000000000002,21.0,1.0,2015-05-13
61428,210.86,26.0,no ha hecho review,0
616333,22.98,77.0,1.0,2014-07-30
61782,496.78,69.0,no ha hecho review,0
618554,184.88,30.0,1.0,0
6294421419,831.59,116.0,1.0,2014-04-06
63246555,59.96,26.0,no ha hecho review,0
6344143214,19.98,3.0,no ha hecho review,0
63718432421321321312,299.84,74.0,0.75,2015-06-22
63Hayden,1272.63,150.0,1.0,2015-01-18
6435677448,466.77,43.0,1.0,2015-06-18
64512328,1908.94,131.0,0.75,2014-03-08
64574574574744,174.87,36.0,1.0,2014-12-12
64723864,2342.55,221.0,0.0,2014-08-05
650326,86.94,12.0,no ha hecho review,0
6524696969,372.78,47.0,no ha hecho review,0
653448,1728.96,154.0,no ha hecho review,0
6545_Sniffler,1326.55,49.0,no ha hecho review,0
65464684,1734.97,179.0,no ha hecho review,0
65711642,525.5799999999999,48.0,no ha hecho review,0
657475591245,1542.15,138.0,1.0,2014-12-23
6592,3802.16,335.0,1.0,2014-06-28
66083299,363.79,30.0,1.0,2011-10-06
66113860,509.75,41.0,no ha hecho review,0
666101,3300.38,236.0,no ha hecho review,0
66666669999999,1268.3,121.0,0.0,2015-01-05
666999661,199.81,25.0,no ha hecho review,0
666NeCrO,6368.69,505.0,no ha hecho review,0
666slayerr666,1136.3,133.0,1.0,2014-04-29
66839427,891.43,88.0,1.0,2014-08-12
66d,701.53,78.0,1.0,2014-05-15
66ot,485.64,54.0,no ha hecho review,0
67162763,335.71,90.0,no ha hecho review,0
6738497298564377854673421,990.29,128.0,1.0,2015-10-13
67712702,64.95,14.0,no ha hecho review,0
678rtv45,194.86,35.0,1.0,2015-11-04
679gog,537.65,54.0,no ha hecho review,0
67samjosh,583.56,59.0,0.5,2014-04-19
68496742234,2036.22,178.0,no ha hecho review,0
6871,973.34,110.0,no ha hecho review,0
69133709,300.79,34.0,1.0,2015-06-21
69222518,634.59,116.0,no ha hecho review,0
692412341234,50.95,28.0,1.0,2014-01-29
6935,1846.62,168.0,1.0,2013-12-06
694201337694201337,174.88,51.0,1.0,2013-10-26
696969696969699,726.5,38.0,1.0,2015-12-15
696969697,3471.57,293.0,no ha hecho review,0
697235,169.91,22.0,no ha hecho review,0
698959,1127.37,97.0,no ha hecho review,0
69_420_bl41e_fgt,787.49,85.0,1.0,2014-01-07
69bmw,245.86,34.0,0.5,2015-07-10
69doggystyle,1375.24,100.0,no ha hecho review,0
69madman,111.89,18.0,1.0,2014-07-07
6C_Troll,352.79,33.0,no ha hecho review,0
6dighero,4040.46,337.0,1.0,2015-01-27
6ex6ex6ex,813.46,82.0,1.0,2014-06-29
6golf6,84.94,11.0,1.0,2014-01-16
6teencarz,923.44,84.0,no ha hecho review,0
70293553,54.96,6.0,no ha hecho review,0
71124,550.65,60.0,no ha hecho review,0
711armageddoncarmageddon,772.4,96.0,1.0,2015-07-03
7122456,79.95,28.0,1.0,0
71251241,326.78,100.0,1.0,2014-02-08
7225eternally,59.96,10.0,no ha hecho review,0
72345,14.99,1.0,no ha hecho review,0
72345436754433546,1017.38,140.0,no ha hecho review,0
723943123,494.74,53.0,0.8571428571428571,2015-12-22
72947282842,34.98,2.0,1.0,2015-10-31
735102120,14.99,9.0,1.0,0
737911,721.39,198.0,1.0,2014-12-22
739567275,955.25,136.0,1.0,2013-12-15
739749287981,154.35,38.0,1.0,2015-05-10
740449400,319.83,28.0,1.0,0
74345,2256.32,207.0,no ha hecho review,0
743748734,74.98,19.0,no ha hecho review,0
7466NHK,109.96,54.0,no ha hecho review,0
748237482374284792,341.73,132.0,1.0,2015-07-26
74987000,418.63,57.0,0.7142857142857143,2013-12-23
750805,8319.24,690.0,0.0,0
7515953,438.77,56.0,1.0,2014-12-17
75498,281.77,37.0,no ha hecho review,0
756755557153145,1021.25,119.0,no ha hecho review,0
75791513,154.85,28.0,0.6,2014-07-06
75k12,1193.38,99.0,1.0,2015-04-18
76415,189.88,34.0,no ha hecho review,0
76561193688520497,603.57,57.0,no ha hecho review,0
76561197960271609,239.8,30.0,no ha hecho review,0
76561197960277635,434.64,42.0,no ha hecho review,0
76561197960279587,412.71,37.0,no ha hecho review,0
76561197960279912,395.71,36.0,no ha hecho review,0
76561197960281419,254.78,26.0,no ha hecho review,0
76561197960285738,134.87,16.0,no ha hecho review,0
76561197960285909,224.84,24.0,no ha hecho review,0
76561197960286077,99.88,13.0,no ha hecho review,0
76561197960286950,1902.59,184.0,no ha hecho review,0
76561197960288186,3694.92,254.0,1.0,2014-06-21
76561197960295773,119.87,14.0,no ha hecho review,0
76561197960298230,739.5,71.0,no ha hecho review,0
76561197960299496,359.75,28.0,no ha hecho review,0
76561197960301970,1461.2,96.0,no ha hecho review,0
76561197960324641,13118.33,1168.0,no ha hecho review,0
76561197960324664,255.75,33.0,no ha hecho review,0
76561197960324928,1176.36,78.0,0.3333333333333333,0
76561197960333283,180.8,24.0,no ha hecho review,0
76561197960339094,100.86,17.0,no ha hecho review,0
76561197960364170,485.62,47.0,no ha hecho review,0
76561197960366346,630.55,63.0,no ha hecho review,0
76561197960390517,985.43,75.0,no ha hecho review,0
76561197960425229,1346.24,94.0,1.0,2014-05-08
76561197960426941,475.67,47.0,no ha hecho review,0
76561197960438497,169.82,21.0,1.0,2015-08-20
76561197960453899,389.75,34.0,no ha hecho review,0
76561197960454309,935.57,64.0,no ha hecho review,0
76561197960459970,363.73,34.0,no ha hecho review,0
76561197960461312,958.44,77.0,0.5,0
76561197960462807,59.91,10.0,no ha hecho review,0
76561197960467275,2355.88,214.0,1.0,2014-07-26
76561197960468120,299.79,25.0,no ha hecho review,0
76561197960470293,139.85,18.0,no ha hecho review,0
76561197960471546,289.79999999999995,25.0,no ha hecho review,0
76561197960471761,540.56,51.0,no ha hecho review,0
76561197960478402,240.3,26.0,no ha hecho review,0
76561197960478966,369.8,36.0,no ha hecho review,0
76561197960481739,657.5699999999999,59.0,no ha hecho review,0
76561197960499156,49.92,8.0,no ha hecho review,0
76561197960508459,114.88,14.0,no ha hecho review,0
76561197960531365,144.86,16.0,no ha hecho review,0
76561197960541850,149.85,22.0,no ha hecho review,0
76561197960549169,2493.28,199.0,no ha hecho review,0
76561197960564189,667.59,56.0,no ha hecho review,0
76561197960565919,464.77,29.0,no ha hecho review,0
76561197960571317,596.46,68.0,no ha hecho review,0
76561197960572371,329.78,29.0,no ha hecho review,0
76561197960575139,1383.2,85.0,no ha hecho review,0
76561197960577481,1970.66,167.0,no ha hecho review,0
76561197960580457,120.85,16.0,no ha hecho review,0
76561197960589167,289.78,31.0,no ha hecho review,0
76561197960607334,254.77,29.0,no ha hecho review,0
76561197960608571,135.84,21.0,1.0,2015-10-30
76561197960611419,194.83,21.0,no ha hecho review,0
76561197960617353,234.84,25.0,no ha hecho review,0
76561197960666461,94.89,17.0,no ha hecho review,0
76561197960693758,653.5799999999999,66.0,no ha hecho review,0
76561197960694096,2346.56,187.0,no ha hecho review,0
76561197960713250,2626.3,207.0,no ha hecho review,0
76561197960721600,302.74,31.0,no ha hecho review,0
76561197960721799,189.84,18.0,no ha hecho review,0
76561197960743001,74.9,17.0,1.0,2015-07-23
76561197960799510,458.63,41.0,no ha hecho review,0
76561197960802408,190.79,25.0,no ha hecho review,0
76561197960802995,578.55,62.0,no ha hecho review,0
76561197960803312,522.55,56.0,no ha hecho review,0
76561197960811584,1809.6,195.0,no ha hecho review,0
76561197960811774,454.77,30.0,no ha hecho review,0
76561197960874012,314.84000000000003,19.0,no ha hecho review,0
76561197960877600,258.8,24.0,no ha hecho review,0
76561197960888883,380.71,40.0,no ha hecho review,0
76561197960891010,3345.3,269.0,no ha hecho review,0
76561197960946320,609.62,50.0,no ha hecho review,0
76561197960959352,460.72,33.0,no ha hecho review,0
76561197960959436,1581.18,136.0,no ha hecho review,0
76561197960962392,293.74,29.0,no ha hecho review,0
76561197960963799,943.37,98.0,no ha hecho review,0
76561197960971187,139.87,17.0,no ha hecho review,0
76561197961051810,1801.66,170.0,1.0,2015-06-17
76561197961108717,1233.37,87.0,no ha hecho review,0
76561197961111954,204.82,24.0,no ha hecho review,0
76561197961118969,1115.44,78.0,no ha hecho review,0
76561197961124706,1444.1,111.0,1.0,2015-03-10
76561197961157004,734.54,62.0,no ha hecho review,0
76561197961172553,1908.62,164.0,no ha hecho review,0
76561197961172915,1709.82,153.0,no ha hecho review,0
76561197961187815,183.82,24.0,no ha hecho review,0
76561197961216740,244.78,31.0,no ha hecho review,0
76561197961222930,214.81,22.0,no ha hecho review,0
76561197961234023,236.76,29.0,no ha hecho review,0
76561197961247707,1189.28,95.0,no ha hecho review,0
76561197961279828,300.76,33.0,no ha hecho review,0
76561197961316177,458.69,42.0,no ha hecho review,0
76561197961325529,1089.36,80.0,no ha hecho review,0
76561197961375322,195.8,24.0,no ha hecho review,0
76561197961448249,180.83,22.0,no ha hecho review,0
76561197961464265,608.61,74.0,1.0,2014-02-28
76561197961465709,1071.39,91.0,no ha hecho review,0
76561197961527817,771.41,67.0,no ha hecho review,0
76561197961533298,3698.24,319.0,no ha hecho review,0
76561197961567943,1075.33,74.0,no ha hecho review,0
76561197961572037,79.9,17.0,no ha hecho review,0
76561197961612098,314.76,32.0,no ha hecho review,0
76561197961628243,1589.92,140.0,no ha hecho review,0
76561197961631213,633.59,69.0,no ha hecho review,0
76561197961637426,1113.23,101.0,no ha hecho review,0
76561197961643678,1231.38,100.0,no ha hecho review,0
76561197961648625,1375.05,106.0,no ha hecho review,0
76561197961663345,334.8,27.0,no ha hecho review,0
76561197961672116,970.35,90.0,no ha hecho review,0
76561197961702279,847.3100000000001,89.0,no ha hecho review,0
76561197961718947,365.85,34.0,0.5,2015-08-05
76561197961739219,514.69,46.0,no ha hecho review,0
76561197961745322,171.84,16.0,no ha hecho review,0
